price,units_sold,discount,competitor_price,marketing_spend,season,region
166,173,26,159,5640,Festival,West
148,183,16,163,6333,Summer,North
68,255,7,87,9839,Festival,North
195,79,1,176,3295,Winter,East
165,135,16,164,2431,Summer,East
174,168,17,175,6172,Winter,South
137,190,28,155,3361,Summer,West
84,215,4,67,8541,Festival,West
50,197,8,58,1723,Summer,South
175,106,8,178,2547,Winter,South
138,202,1,118,9275,Summer,East
193,79,1,196,2365,Festival,South
196,170,18,205,9741,Summer,North
74,229,22,65,4853,Festival,South
65,231,26,63,5682,Summer,North
122,175,2,138,6960,Festival,South
178,179,16,197,9343,Festival,East
91,234,13,74,8689,Festival,West
196,122,13,190,6157,Festival,North
129,183,13,128,4498,Winter,West
153,100,5,152,3985,Festival,North
195,60,2,195,2567,Winter,West
83,251,0,72,9403,Festival,East
138,234,29,147,7669,Summer,North
174,145,15,177,5191,Summer,South
94,262,28,113,8156,Winter,East
183,150,3,202,9713,Summer,West
70,262,28,87,7517,Festival,North
171,128,0,153,6135,Summer,East
119,222,16,127,7751,Winter,West
145,223,27,132,9209,Summer,North
154,174,17,162,8174,Winter,North
97,206,25,86,2719,Festival,East
88,241,7,72,9061,Festival,West
80,196,1,70,5014,Summer,West
59,221,26,42,1878,Summer,North
79,247,17,93,9785,Summer,West
67,258,26,86,7272,Festival,South
137,181,26,128,2609,Summer,South
174,154,15,174,7714,Festival,North
122,220,25,117,6109,Winter,West
64,191,9,57,3448,Summer,North
53,191,7,53,3136,Summer,South
58,273,11,64,7966,Winter,North
158,164,21,173,3053,Winter,North
186,170,15,166,8763,Winter,East
181,83,11,161,1083,Winter,East
65,215,10,66,3668,Festival,South
192,130,19,186,6231,Summer,West
148,228,18,147,9890,Festival,South
170,112,0,152,2820,Festival,West
101,231,26,94,5414,Winter,West
118,180,2,106,8249,Summer,East
54,269,11,52,7572,Festival,East
69,292,29,88,8627,Festival,South
128,151,8,141,3894,Winter,South
195,118,20,178,4417,Summer,South
160,129,28,172,1248,Summer,East
51,300,21,67,8810,Summer,East
142,122,4,123,2890,Festival,North
62,238,0,68,8880,Winter,South
53,208,9,49,3115,Summer,North
158,161,16,168,7581,Festival,West
123,148,3,108,4063,Festival,South
144,179,14,154,6651,Summer,East
154,155,18,136,2806,Winter,South
57,297,26,76,8300,Winter,South
116,203,7,98,9487,Summer,East
159,159,27,171,3694,Festival,East
58,282,27,50,6493,Winter,West
166,190,22,166,9223,Festival,South
60,253,14,76,5650,Festival,South
148,224,26,143,9126,Winter,South
91,162,6,91,1792,Festival,South
190,123,14,182,5191,Festival,West
169,95,7,152,2089,Summer,South
190,190,29,200,9421,Winter,West
61,254,25,49,3780,Festival,West
86,236,22,98,5497,Winter,East
123,127,9,139,1789,Winter,South
122,195,17,138,5194,Festival,East
101,189,3,104,5457,Winter,West
179,172,14,183,7671,Summer,North
105,195,10,113,5635,Summer,North
109,226,21,128,6961,Festival,South
72,214,2,87,7738,Winter,North
152,181,14,146,6155,Festival,East
89,152,2,86,1313,Winter,North
113,223,14,112,7633,Festival,North
134,96,5,118,1232,Festival,West
138,166,0,135,6735,Winter,East
80,250,13,99,8849,Summer,South
69,220,15,49,3711,Festival,East
179,134,0,177,8940,Summer,East
62,251,20,64,4344,Winter,South
171,119,16,176,3122,Festival,East
152,187,25,160,4779,Winter,West
155,154,7,168,6654,Summer,South
168,139,17,166,2172,Winter,West
119,220,15,116,8317,Festival,East
148,197,5,129,8744,Summer,North
131,124,9,137,1159,Festival,South
124,197,9,109,8963,Summer,South
167,108,4,185,3129,Winter,North
133,183,25,118,4078,Winter,North
118,185,27,103,3229,Festival,South
108,187,11,118,3917,Festival,North
175,124,19,194,4013,Festival,West
160,196,16,169,7326,Summer,East
111,161,13,111,2579,Summer,West
193,87,13,190,2960,Festival,East
177,155,2,179,8902,Summer,East
154,211,28,171,7657,Summer,North
117,175,11,119,4844,Winter,North
64,237,19,71,5697,Winter,West
84,213,17,99,3390,Winter,North
63,201,11,67,2419,Festival,West
151,125,1,137,4917,Winter,South
149,146,1,146,5942,Winter,West
56,292,26,55,9354,Summer,East
79,271,16,63,9307,Winter,South
98,246,9,95,8570,Summer,West
193,152,17,212,6198,Winter,West
160,177,21,172,7002,Festival,South
121,190,18,115,6142,Festival,South
129,196,25,143,4852,Winter,East
132,133,20,112,1542,Winter,East
91,232,0,91,9605,Winter,East
66,298,23,53,9873,Festival,North
56,307,28,42,9833,Summer,East
59,205,3,78,4978,Summer,North
83,204,24,102,2432,Winter,West
85,252,3,94,9860,Festival,West
55,297,29,72,8805,Summer,West
195,53,1,209,1968,Winter,North
183,149,18,164,6800,Festival,West
78,275,20,65,8845,Festival,West
175,138,11,192,6591,Summer,North
130,189,9,113,6383,Festival,East
124,207,12,140,8470,Winter,East
75,236,28,75,5819,Winter,East
176,211,29,168,8632,Summer,East
164,150,21,152,4235,Festival,South
175,170,22,183,6255,Summer,West
77,182,19,80,1251,Summer,East
180,165,22,175,5300,Festival,East
124,217,14,115,8409,Summer,East
127,220,25,108,4998,Festival,East
139,199,2,137,9982,Winter,East
70,247,22,79,6180,Summer,South
103,211,19,98,6421,Festival,South
152,145,28,155,2495,Festival,North
108,226,12,100,8978,Festival,North
121,207,7,105,9141,Summer,East
69,272,24,71,6378,Winter,North
161,114,6,178,3577,Summer,South
108,232,23,118,6306,Winter,East
120,208,7,116,9133,Summer,North
186,126,17,168,2235,Summer,North
158,94,8,163,2058,Summer,South
178,127,5,170,4659,Winter,West
105,226,26,122,6368,Festival,East
84,158,3,85,1056,Summer,North
172,190,14,172,8472,Summer,South
180,96,4,188,3569,Winter,East
153,167,25,171,5080,Summer,South
56,225,4,40,7377,Festival,East
76,172,6,69,2948,Festival,West
50,205,29,47,1222,Winter,West
136,167,8,119,6217,Winter,East
90,181,6,102,3536,Festival,East
172,116,8,190,3525,Festival,South
124,158,19,123,2357,Festival,East
91,195,9,83,5887,Winter,North
166,206,29,181,8722,Festival,East
112,233,25,95,6982,Festival,East
176,128,3,190,5477,Festival,West
182,73,5,169,2371,Summer,West
97,212,23,116,4224,Winter,South
52,215,13,67,2874,Winter,East
165,118,8,150,4361,Winter,North
148,158,0,149,7104,Winter,North
165,130,16,150,2142,Summer,East
63,220,12,78,5309,Summer,South
161,206,23,149,9756,Summer,North
110,264,26,105,7898,Summer,South
144,130,6,162,2588,Summer,East
66,224,8,83,5998,Winter,South
173,128,10,185,5342,Winter,East
73,181,2,70,4362,Winter,West
165,150,25,156,2636,Summer,East
131,181,11,137,7227,Festival,South
99,174,20,79,2244,Winter,North
128,179,2,122,7914,Winter,East
128,195,14,134,6306,Festival,East
119,217,20,114,5514,Summer,East
76,254,9,76,9450,Festival,West
64,174,0,44,3358,Festival,West
99,210,13,107,6615,Winter,West
85,219,26,67,2268,Winter,North
57,238,19,48,3376,Summer,North
128,213,5,135,9387,Festival,East
180,109,1,198,4096,Summer,North
96,244,28,112,4635,Festival,South
154,138,22,164,1561,Winter,South
147,196,7,157,9231,Festival,West
145,163,0,157,8739,Summer,South
165,205,28,177,7871,Festival,South
62,194,3,81,3504,Summer,East
50,300,26,40,8021,Festival,West
83,203,3,91,6971,Winter,West
128,226,28,132,8876,Winter,West
127,200,4,119,9979,Summer,South
170,183,29,168,5097,Winter,North
142,216,27,157,7822,Festival,East
147,209,27,154,6878,Festival,North
131,182,19,114,5509,Winter,West
87,228,8,69,7186,Summer,West
63,238,22,80,4560,Festival,South
185,141,12,201,6679,Summer,East
140,172,17,144,3685,Festival,East
103,241,16,117,7612,Summer,East
179,176,24,187,5821,Summer,South
150,164,0,158,8807,Festival,North
138,149,21,129,2412,Festival,East
105,157,14,119,2221,Summer,North
143,105,1,142,3249,Festival,South
142,139,15,138,3239,Winter,South
133,175,19,124,5202,Festival,North
134,210,21,149,8873,Summer,East
71,214,4,60,7893,Festival,North
84,270,26,81,9835,Festival,East
65,253,21,74,6403,Summer,West
99,223,18,86,6185,Festival,West
171,127,4,163,5290,Summer,East
177,106,1,187,5142,Summer,North
162,160,6,147,8152,Summer,East
66,190,2,52,3584,Summer,East
129,156,16,129,2601,Winter,East
179,179,29,196,5942,Winter,West
181,158,23,188,6698,Summer,South
134,174,23,134,1807,Festival,West
143,179,2,143,8345,Winter,East
183,178,12,186,9306,Summer,North
130,134,6,136,3727,Winter,South
118,234,24,124,9165,Summer,East
118,196,23,110,5171,Winter,South
197,79,2,205,2568,Summer,North
65,181,14,83,1741,Winter,South
100,254,28,107,7437,Winter,South
154,184,17,170,5904,Festival,East
115,196,28,123,3933,Winter,North
58,217,9,59,5509,Festival,North
156,167,22,171,5526,Winter,West
149,160,6,158,6909,Summer,South
135,180,8,142,6349,Festival,East
113,169,4,115,4167,Winter,South
71,275,19,83,8606,Festival,South
159,99,7,142,3218,Summer,South
146,130,13,128,2340,Summer,East
67,233,3,78,9009,Summer,South
120,202,19,103,5639,Summer,East
176,147,27,156,2514,Summer,North
146,128,13,137,2411,Festival,South
50,288,11,42,8724,Festival,West
181,99,1,194,5167,Winter,North
53,207,12,61,2022,Winter,West
174,119,0,162,3758,Summer,South
131,200,19,141,5808,Summer,North
76,255,6,62,9833,Festival,East
108,243,27,100,7733,Summer,South
81,248,24,62,5907,Summer,South
77,191,8,89,4225,Summer,East
155,161,27,141,2014,Winter,West
154,197,25,151,7768,Festival,North
119,198,16,106,6458,Winter,North
111,173,20,102,3021,Summer,East
83,210,22,92,3676,Summer,North
136,151,12,124,4106,Winter,East
163,193,22,170,9975,Winter,West
155,192,9,138,9862,Festival,West
105,176,15,123,3584,Summer,North
162,126,5,158,5942,Summer,East
62,196,15,52,2277,Winter,East
67,210,10,48,4043,Festival,East
162,186,25,164,8370,Festival,East
88,234,19,89,6860,Summer,North
128,160,2,133,4782,Summer,South
195,174,27,186,8057,Winter,North
79,301,28,90,9369,Summer,East
147,203,8,135,9467,Winter,South
107,190,14,91,4481,Summer,South
116,228,27,121,6772,Summer,North
120,191,12,106,6336,Summer,East
195,118,9,203,5122,Festival,East
155,173,19,167,3960,Summer,East
56,295,23,59,8897,Summer,East
89,202,12,93,3469,Festival,East
119,205,16,129,8051,Festival,South
117,163,6,125,5068,Summer,North
98,240,27,82,6443,Festival,North
101,196,5,118,5380,Festival,West
163,111,12,153,3545,Festival,North
156,246,27,167,8665,Festival,South
78,216,16,65,4649,Winter,West
198,109,14,197,2814,Summer,South
127,153,3,140,4907,Winter,North
58,246,27,45,4731,Summer,South
125,231,14,106,8685,Festival,South
91,243,13,91,9273,Winter,North
177,159,20,171,6869,Festival,South
69,261,10,54,9273,Festival,West
121,166,23,105,1093,Festival,West
114,210,3,96,9186,Summer,East
162,91,2,157,1342,Festival,West
73,226,1,87,7940,Summer,West
177,142,19,165,3408,Summer,North
132,163,26,146,1623,Festival,West
112,140,9,110,1867,Summer,North
109,222,29,122,4472,Winter,West
148,92,12,166,1170,Summer,North
111,252,19,100,9769,Festival,North
79,300,28,68,9259,Festival,South
71,225,25,70,2515,Winter,West
175,176,20,155,9192,Winter,North
91,229,28,76,3198,Summer,West
147,139,22,128,1901,Summer,East
80,255,24,97,6903,Winter,South
161,205,17,173,8755,Festival,South
195,177,20,177,9986,Festival,North
171,125,15,186,3066,Winter,West
66,249,10,58,9562,Winter,South
87,181,9,101,3538,Festival,South
191,100,8,185,4907,Festival,South
159,179,11,160,7960,Summer,North
71,222,29,54,3596,Winter,East
105,214,28,101,4321,Winter,North
168,183,18,152,8720,Winter,East
196,72,0,196,3621,Festival,South
106,208,17,109,4841,Summer,East
84,203,13,94,5558,Festival,North
163,165,21,182,5918,Winter,North
174,199,20,183,9715,Winter,West
178,117,0,164,5339,Winter,West
101,145,16,87,1238,Winter,North
134,133,10,140,2220,Winter,West
114,172,19,117,1768,Festival,South
178,222,27,176,9426,Summer,East
70,245,14,83,7330,Winter,North
65,223,3,66,8388,Winter,North
172,146,14,178,5592,Winter,West
110,235,21,95,8617,Festival,North
103,253,21,92,9082,Festival,West
75,294,25,85,8579,Winter,South
129,185,13,133,7456,Winter,North
114,212,21,95,5117,Winter,South
149,124,0,138,3439,Winter,South
123,229,25,112,7086,Winter,North
66,224,8,71,5824,Festival,West
170,230,26,154,9391,Winter,West
72,260,6,73,9369,Winter,South
184,156,22,167,6542,Winter,West
120,154,10,133,3036,Festival,West
157,138,22,143,3091,Winter,South
128,178,1,124,6550,Festival,North
95,179,1,85,5263,Summer,North
127,163,5,114,7430,Festival,East
65,201,22,72,3384,Winter,North
120,207,18,132,7326,Festival,West
145,223,28,149,9207,Winter,East
196,163,19,196,8663,Festival,East
51,270,13,42,8721,Festival,East
59,251,27,64,3157,Summer,North
174,92,2,182,1305,Festival,East
130,211,6,147,8123,Summer,East
189,108,6,203,3053,Summer,East
119,185,3,135,6812,Festival,North
199,126,28,207,4344,Festival,North
81,241,22,84,5456,Festival,North
154,91,4,148,2208,Summer,North
133,157,16,118,2858,Winter,South
178,129,25,189,3703,Winter,North
107,169,3,120,2971,Summer,West
195,112,22,210,2113,Summer,East
183,95,12,182,1983,Festival,North
94,181,15,85,3127,Festival,West
146,159,15,160,4639,Winter,West
72,221,1,89,8476,Winter,West
72,188,17,68,1560,Winter,South
184,109,0,190,7652,Festival,South
128,176,17,124,5387,Festival,South
93,203,25,83,3932,Summer,West
76,297,29,94,9482,Festival,North
75,183,7,56,2909,Winter,West
146,194,10,127,8230,Summer,South
85,198,23,93,2428,Festival,South
158,140,23,161,1947,Winter,South
104,147,14,107,2348,Festival,North
118,240,15,113,9572,Summer,West
110,169,16,120,1309,Festival,South
179,139,16,167,4414,Winter,West
104,197,11,110,6789,Summer,West
171,162,9,164,7568,Winter,South
146,221,19,150,9852,Summer,East
129,131,5,130,4447,Festival,East
136,150,7,150,3273,Festival,East
87,175,12,99,3142,Winter,South
168,130,1,174,5739,Festival,West
127,169,28,146,1458,Summer,East
84,268,18,89,8580,Festival,North
128,144,21,126,1337,Festival,East
116,184,9,134,6450,Festival,North
136,187,3,141,8380,Festival,East
83,199,11,68,5020,Festival,East
146,226,17,128,9536,Festival,East
120,174,6,105,6643,Festival,North
52,221,19,59,1942,Festival,North
107,173,23,89,1345,Winter,East
81,223,23,73,4894,Winter,North
80,288,22,72,9516,Festival,West
131,210,25,123,7610,Winter,East
92,211,24,72,3138,Festival,West
184,87,3,203,5389,Festival,South
154,189,6,170,9715,Festival,South
50,278,9,60,8826,Winter,South
110,248,25,106,8816,Summer,West
63,192,14,51,1258,Festival,North
55,216,11,47,2110,Festival,South
152,172,0,168,8325,Summer,East
59,243,19,52,7487,Winter,East
120,150,17,110,1820,Summer,North
139,203,24,143,6988,Festival,East
198,141,15,208,6635,Summer,West
175,124,4,168,5664,Festival,South
146,194,18,132,8093,Winter,West
123,157,3,126,5604,Winter,East
164,90,5,179,2563,Winter,West
100,233,25,82,7343,Festival,North
105,251,16,110,9500,Winter,West
90,157,6,95,2839,Summer,East
81,259,23,61,8675,Winter,East
64,268,22,58,9001,Festival,South
111,160,6,101,3306,Summer,West
77,225,8,93,6140,Summer,North
113,182,12,99,3686,Summer,South
179,110,19,170,1960,Summer,East
176,180,13,193,9629,Festival,West
85,176,15,67,1455,Winter,North
163,187,22,168,7767,Summer,East
62,217,8,71,4817,Winter,East
64,213,14,75,2512,Winter,South
138,164,4,153,5738,Winter,East
71,189,17,87,1391,Winter,North
123,172,20,120,3621,Festival,North
74,239,19,54,7176,Summer,South
150,143,7,150,6719,Summer,South
166,171,14,173,7041,Winter,North
90,213,20,85,4600,Summer,South
137,200,24,144,6210,Winter,East
159,168,8,160,5508,Festival,North
169,191,18,167,7442,Summer,South
146,226,28,126,8654,Winter,North
194,169,25,204,7216,Summer,East
106,234,21,119,8885,Winter,South
179,85,5,198,1260,Summer,North
145,170,3,130,7833,Festival,East
170,144,10,177,6944,Summer,South
111,241,28,93,7134,Festival,North
186,158,9,196,7875,Festival,East
117,209,2,112,7828,Winter,East
130,94,0,126,1334,Winter,East
66,244,11,72,8669,Summer,West
166,147,22,169,3779,Festival,East
99,251,14,98,9995,Winter,East
161,199,14,172,8328,Festival,South
143,172,20,157,3437,Festival,West
134,136,13,126,3807,Festival,East
198,149,25,197,6190,Summer,South
195,82,6,176,4163,Festival,South
123,205,16,106,8488,Festival,North
158,135,23,164,1023,Summer,North
194,138,18,198,5652,Summer,West
67,212,6,50,3748,Winter,South
91,201,27,102,3450,Festival,East
150,174,2,146,9095,Festival,East
94,220,29,74,4357,Summer,South
131,205,2,143,9095,Summer,West
66,279,25,75,9083,Winter,East
122,222,24,106,6972,Summer,West
63,283,28,54,9155,Summer,South
181,184,17,198,8069,Summer,West
131,234,29,142,6338,Summer,North
197,108,19,214,3532,Winter,West
169,161,21,165,6337,Festival,West
169,141,13,188,4773,Festival,East
96,193,2,107,7465,Festival,West
156,197,27,159,5661,Festival,East
157,159,25,148,3057,Festival,East
58,241,29,68,1677,Summer,North
128,176,25,126,3974,Festival,East
64,241,6,72,9476,Summer,South
68,227,6,68,6648,Festival,East
139,188,4,144,7444,Festival,South
75,163,2,82,2840,Summer,East
141,154,17,137,2878,Festival,South
131,189,14,119,7289,Summer,North
180,186,19,180,8219,Winter,West
91,187,13,104,4314,Winter,East
68,228,28,58,2378,Winter,North
66,227,3,65,6340,Festival,North
125,153,26,143,1452,Festival,East
112,257,23,107,9533,Festival,East
180,80,7,188,1392,Festival,South
156,204,28,136,6471,Summer,East
98,187,20,95,2269,Winter,East
104,227,12,105,9137,Summer,South
148,163,21,135,4050,Winter,South
101,197,7,87,8280,Winter,East
149,175,14,153,5794,Summer,East
166,202,16,175,8410,Summer,East
167,80,4,180,1165,Summer,West
56,287,19,46,9446,Winter,West
95,240,3,89,9493,Summer,North
95,199,10,109,7363,Festival,North
149,210,17,151,9079,Summer,East
193,140,9,193,6030,Winter,South
103,168,16,110,2505,Winter,East
111,247,29,103,8409,Summer,East
178,152,14,191,5340,Summer,North
98,132,5,115,1209,Winter,East
74,241,22,59,4793,Winter,East
59,251,20,42,5521,Summer,North
167,148,15,151,4047,Festival,North
193,92,14,212,1980,Festival,South
141,147,7,126,3119,Festival,South
183,113,8,183,4745,Winter,South
193,62,10,200,1177,Festival,West
