price,units_sold,discount,competitor_price,marketing_spend,price_diff,discount_pct,season_Summer,season_Winter,region_North,region_South,region_West
186,110,1,178,4367,8,0.5376344086021506,True,False,True,False,False
178,189,25,161,7167,17,14.04494382022472,False,False,False,True,False
87,164,8,98,2465,-11,9.195402298850574,True,False,False,False,True
93,222,29,112,3151,-19,31.182795698924732,False,True,False,False,False
135,156,19,148,4483,-13,14.074074074074074,True,False,False,False,True
93,193,20,111,1573,-18,21.50537634408602,True,False,False,False,True
123,174,28,119,1774,4,22.76422764227642,True,False,False,True,False
168,190,26,171,8030,-3,15.476190476190476,False,True,False,False,False
171,147,24,179,5338,-8,14.035087719298245,False,False,False,False,True
183,152,5,190,9021,-7,2.73224043715847,False,False,False,False,False
194,156,25,195,4930,-1,12.886597938144329,False,True,False,True,False
100,204,11,107,5960,-7,11.0,False,False,False,False,True
87,206,24,91,3220,-4,27.586206896551722,False,False,True,False,False
100,158,8,82,2439,18,8.0,False,True,False,False,True
59,250,6,51,7246,8,10.16949152542373,False,True,False,False,True
169,214,29,179,8424,-10,17.159763313609467,False,False,False,False,False
198,162,11,190,9905,8,5.555555555555555,True,False,False,False,False
119,241,25,116,7700,3,21.008403361344538,False,False,False,False,False
134,246,24,150,9767,-16,17.91044776119403,True,False,False,True,False
106,187,4,119,7339,-13,3.7735849056603774,False,True,False,False,False
175,147,15,171,6084,4,8.571428571428571,True,False,False,True,False
88,216,4,88,6510,0,4.545454545454546,True,False,False,False,False
82,173,11,97,1069,-15,13.414634146341465,True,False,True,False,False
67,309,23,86,9934,-19,34.32835820895522,False,True,False,False,False
106,248,25,104,7728,2,23.58490566037736,False,False,False,True,False
145,166,19,136,5150,9,13.10344827586207,False,False,False,True,False
97,173,8,104,3533,-7,8.24742268041237,True,False,False,False,True
91,263,22,81,8410,10,24.175824175824175,False,False,False,False,False
76,247,6,92,9601,-16,7.894736842105263,False,True,False,True,False
123,198,28,130,4007,-7,22.76422764227642,False,True,False,False,True
159,220,18,173,9143,-14,11.320754716981133,False,True,True,False,False
81,249,19,75,7870,6,23.456790123456788,False,True,False,True,False
75,248,22,70,6134,5,29.333333333333332,False,False,False,False,False
74,215,10,60,5242,14,13.513513513513514,True,False,True,False,False
124,228,26,106,6609,18,20.967741935483872,True,False,False,True,False
72,290,29,82,8778,-10,40.27777777777778,True,False,False,False,False
106,178,20,97,2197,9,18.867924528301888,False,True,False,True,False
175,135,11,162,3337,13,6.2857142857142865,False,False,False,False,False
136,185,2,140,9086,-4,1.4705882352941175,False,False,False,False,True
80,217,16,94,4193,-14,20.0,False,False,False,True,False
113,200,6,104,9218,9,5.3097345132743365,False,False,False,True,False
82,238,21,82,6220,0,25.609756097560975,False,False,True,False,False
51,215,9,56,3973,-5,17.647058823529413,False,False,False,False,True
67,264,22,48,7531,19,32.83582089552239,True,False,True,False,False
133,146,14,126,4165,7,10.526315789473683,False,True,False,True,False
84,208,29,67,2090,17,34.523809523809526,True,False,False,False,True
163,157,1,159,9441,4,0.6134969325153374,False,False,False,False,False
195,90,12,179,1141,16,6.153846153846154,False,True,False,False,True
159,130,27,162,1266,-3,16.9811320754717,False,True,False,False,True
137,189,3,123,8719,14,2.18978102189781,False,True,False,False,False
121,197,17,123,5310,-2,14.049586776859504,False,True,False,True,False
174,197,23,170,9680,4,13.218390804597702,False,False,False,True,False
79,269,22,70,9687,9,27.848101265822784,False,False,True,False,False
102,130,0,92,1479,10,0.0,False,True,False,True,False
187,85,1,177,3690,10,0.53475935828877,False,False,False,True,False
136,153,1,149,6999,-13,0.7352941176470588,False,True,False,False,False
188,112,3,204,5936,-16,1.5957446808510638,False,False,True,False,False
62,191,2,70,3427,-8,3.225806451612903,False,True,False,False,True
89,239,16,104,9064,-15,17.97752808988764,False,False,True,False,False
138,183,27,144,4215,-6,19.565217391304348,True,False,False,True,False
117,196,13,118,6981,-1,11.11111111111111,True,False,True,False,False
91,179,1,72,4911,19,1.098901098901099,False,False,False,False,True
196,142,15,211,5077,-15,7.653061224489796,False,False,False,False,False
143,123,10,152,3349,-9,6.993006993006993,True,False,False,True,False
68,209,24,54,1649,14,35.294117647058826,False,False,False,True,False
72,234,12,63,6536,9,16.666666666666664,False,True,False,False,True
103,151,0,85,3856,18,0.0,False,False,False,False,False
114,226,24,110,6578,4,21.052631578947366,False,False,True,False,False
189,105,22,200,2725,-11,11.64021164021164,True,False,False,False,True
73,231,1,60,9116,13,1.36986301369863,True,False,True,False,False
83,132,1,85,2354,-2,1.2048192771084338,False,False,False,False,False
102,178,20,119,2293,-17,19.607843137254903,False,True,False,False,False
185,138,28,194,4258,-9,15.135135135135137,False,False,False,False,False
67,194,4,61,3713,6,5.970149253731343,False,True,False,False,False
106,231,3,95,9595,11,2.8301886792452833,False,True,True,False,False
161,146,11,178,5032,-17,6.832298136645963,False,False,False,False,True
54,231,25,48,2546,6,46.2962962962963,False,True,False,False,True
62,231,25,71,3606,-9,40.32258064516129,True,False,True,False,False
132,185,28,137,3825,-5,21.21212121212121,False,True,False,False,False
78,241,27,71,5206,7,34.61538461538461,False,True,False,False,False
52,206,2,34,4374,18,3.8461538461538463,False,True,False,True,False
139,217,19,154,8640,-15,13.66906474820144,True,False,False,True,False
153,167,9,158,7934,-5,5.88235294117647,True,False,True,False,False
172,182,19,165,7078,7,11.046511627906977,False,False,False,False,True
125,175,17,135,4323,-10,13.600000000000001,False,True,False,True,False
179,190,20,172,9366,7,11.1731843575419,True,False,False,True,False
157,208,20,176,8105,-19,12.738853503184714,False,True,False,False,True
131,137,20,120,2363,11,15.267175572519085,False,True,False,True,False
126,210,26,114,8489,12,20.634920634920633,False,False,False,False,True
51,304,26,70,8951,-19,50.98039215686274,False,True,True,False,False
176,117,9,173,4011,3,5.113636363636364,True,False,False,True,False
184,98,0,199,3090,-15,0.0,False,False,False,False,False
75,235,5,90,9652,-15,6.666666666666667,False,False,True,False,False
137,126,10,128,1148,9,7.2992700729927,False,True,False,True,False
65,200,1,84,5433,-19,1.5384615384615385,False,True,False,False,True
122,184,6,104,6098,18,4.918032786885246,True,False,True,False,False
81,172,19,78,2133,3,23.456790123456788,False,True,False,True,False
64,199,20,50,1353,14,31.25,True,False,True,False,False
190,126,20,200,3113,-10,10.526315789473683,False,True,False,False,False
54,274,20,34,8555,20,37.03703703703704,True,False,False,True,False
123,205,17,133,7010,-10,13.821138211382115,False,True,False,True,False
101,206,20,93,4685,8,19.801980198019802,False,False,False,False,True
126,180,18,134,4206,-8,14.285714285714285,True,False,True,False,False
159,88,3,141,2109,18,1.8867924528301887,False,False,False,False,False
192,159,12,200,9418,-8,6.25,False,False,False,False,True
155,156,17,169,4106,-14,10.967741935483872,False,False,False,True,False
176,154,19,170,4936,6,10.795454545454545,False,False,False,False,True
56,307,28,56,9461,0,50.0,True,False,False,False,True
89,221,24,87,4806,2,26.96629213483146,False,True,False,False,False
148,204,23,155,7549,-7,15.54054054054054,False,False,False,True,False
192,173,12,175,9495,17,6.25,False,True,False,False,False
134,214,29,126,6148,8,21.641791044776117,True,False,False,True,False
114,178,26,108,2932,6,22.807017543859647,False,True,True,False,False
181,128,27,199,3040,-18,14.917127071823206,True,False,True,False,False
60,277,18,71,8934,-11,30.0,False,True,False,False,False
157,183,16,139,9333,18,10.191082802547772,True,False,False,False,True
75,225,0,84,7789,-9,0.0,True,False,False,True,False
134,161,5,133,6775,1,3.731343283582089,False,True,False,True,False
172,106,18,153,1947,19,10.465116279069768,False,False,False,False,False
193,118,19,197,1765,-4,9.844559585492227,False,False,False,False,True
117,183,0,107,8172,10,0.0,False,True,False,False,True
153,154,7,133,6015,20,4.57516339869281,False,False,False,True,False
129,169,16,118,3496,11,12.4031007751938,False,False,True,False,False
102,218,20,98,4562,4,19.607843137254903,True,False,False,True,False
155,134,21,164,2262,-9,13.548387096774196,False,True,True,False,False
93,229,14,107,7393,-14,15.053763440860216,False,False,False,False,False
189,142,17,187,6050,2,8.994708994708994,False,False,False,False,True
139,188,6,152,6410,-13,4.316546762589928,False,False,False,True,False
150,105,15,161,1542,-11,10.0,False,True,False,False,False
146,170,6,137,7664,9,4.10958904109589,False,False,False,False,True
58,272,16,54,8723,4,27.586206896551722,False,False,True,False,False
61,193,3,46,3781,15,4.918032786885246,False,False,False,False,False
118,149,11,110,3612,8,9.322033898305085,True,False,False,False,False
77,165,12,95,2199,-18,15.584415584415584,False,True,False,True,False
105,186,3,106,8032,-1,2.857142857142857,False,False,False,False,False
148,203,20,138,7323,10,13.513513513513514,True,False,False,False,False
159,129,0,145,5688,14,0.0,False,True,False,True,False
126,139,0,126,5786,0,0.0,True,False,False,False,False
152,151,6,132,4681,20,3.9473684210526314,True,False,True,False,False
155,173,8,164,6229,-9,5.161290322580645,False,True,False,True,False
158,121,0,156,4495,2,0.0,False,False,True,False,False
161,204,15,169,9856,-8,9.316770186335404,False,False,False,True,False
107,220,17,121,7078,-14,15.887850467289718,True,False,False,False,True
127,175,21,126,4162,1,16.535433070866144,False,True,False,False,False
124,134,14,139,2416,-15,11.29032258064516,False,True,False,False,True
91,167,5,109,4108,-18,5.4945054945054945,False,False,True,False,False
117,204,1,97,9708,20,0.8547008547008548,True,False,False,False,True
82,244,8,84,8829,-2,9.75609756097561,False,False,True,False,False
120,126,3,130,1907,-10,2.5,False,True,False,False,True
105,234,12,119,9507,-14,11.428571428571429,False,True,True,False,False
154,206,22,155,8573,-1,14.285714285714285,False,False,False,False,False
150,152,21,136,2934,14,14.000000000000002,False,False,False,False,True
100,203,10,112,6951,-12,10.0,False,True,True,False,False
123,183,12,138,5344,-15,9.75609756097561,True,False,True,False,False
170,157,10,156,8426,14,5.88235294117647,False,True,False,False,True
192,158,18,198,7334,-6,9.375,True,False,False,False,True
192,81,7,173,3622,19,3.6458333333333335,False,False,False,False,True
54,222,6,50,6565,4,11.11111111111111,False,False,False,False,False
132,160,24,112,2525,20,18.181818181818183,True,False,False,False,False
100,176,15,109,2416,-9,15.0,False,True,False,False,False
59,187,2,60,2794,-1,3.389830508474576,False,True,False,False,True
189,109,16,196,3720,-7,8.465608465608465,True,False,True,False,False
53,255,17,65,7826,-12,32.075471698113205,True,False,True,False,False
144,228,27,149,7795,-5,18.75,True,False,True,False,False
195,143,26,209,4676,-14,13.333333333333334,True,False,False,True,False
129,184,14,119,6076,10,10.852713178294573,False,True,False,False,True
85,263,27,71,7369,14,31.76470588235294,False,False,True,False,False
74,258,16,81,9544,-7,21.62162162162162,False,True,False,False,True
147,181,10,151,6826,-4,6.802721088435375,True,False,False,False,True
150,125,4,160,3192,-10,2.666666666666667,False,True,True,False,False
58,226,15,40,4536,18,25.862068965517242,True,False,False,False,True
110,222,14,122,8299,-12,12.727272727272727,True,False,False,True,False
102,167,9,115,3320,-13,8.823529411764707,True,False,False,True,False
195,172,13,195,8871,0,6.666666666666667,True,False,True,False,False
112,132,1,128,1533,-16,0.8928571428571428,False,True,False,False,True
170,162,15,168,6351,2,8.823529411764707,True,False,False,True,False
154,143,18,170,2979,-16,11.688311688311687,False,True,True,False,False
53,202,7,53,3076,0,13.20754716981132,False,True,False,False,False
142,230,14,135,9723,7,9.859154929577464,False,False,False,False,False
77,205,9,66,5235,11,11.688311688311687,False,True,False,False,False
129,229,29,115,7241,14,22.48062015503876,False,False,False,False,False
125,179,4,133,5114,-8,3.2,False,False,False,True,False
165,155,19,184,3584,-19,11.515151515151516,False,False,True,False,False
118,164,15,105,2488,13,12.711864406779661,False,True,False,True,False
147,153,20,165,4659,-18,13.60544217687075,False,False,False,False,False
50,305,25,42,7402,8,50.0,True,False,False,False,True
145,214,21,143,9047,2,14.482758620689657,False,True,False,False,False
66,182,11,56,1227,10,16.666666666666664,True,False,False,False,True
161,180,22,142,5471,19,13.664596273291925,False,True,True,False,False
140,206,29,125,6242,15,20.714285714285715,False,False,False,True,False
137,202,12,145,8623,-8,8.75912408759124,False,False,False,False,True
139,158,8,123,5352,16,5.755395683453238,False,True,False,False,False
98,209,16,107,5928,-9,16.3265306122449,False,False,False,True,False
87,255,19,105,8315,-18,21.839080459770116,True,False,False,False,True
199,105,27,214,1698,-15,13.5678391959799,True,False,True,False,False
181,80,11,187,1437,-6,6.077348066298343,False,False,False,False,True
108,235,24,105,6819,3,22.22222222222222,False,True,False,False,True
117,198,4,132,7180,-15,3.418803418803419,False,True,True,False,False
179,126,23,174,3153,5,12.849162011173185,True,False,False,True,False
98,208,11,82,7038,16,11.224489795918368,False,False,True,False,False
175,130,0,163,7008,12,0.0,False,False,False,True,False
160,183,19,173,7375,-13,11.875,True,False,False,True,False
97,218,27,110,6136,-13,27.835051546391753,False,True,False,True,False
100,208,15,115,6278,-15,15.0,False,False,False,False,True
92,221,29,102,1959,-10,31.521739130434785,False,True,False,False,False
147,213,11,146,9469,1,7.482993197278912,False,True,False,False,False
173,146,8,169,5220,4,4.624277456647398,True,False,False,False,True
129,174,12,128,4756,1,9.30232558139535,False,True,False,True,False
160,184,16,167,8587,-7,10.0,True,False,True,False,False
192,138,16,192,5770,0,8.333333333333332,False,False,True,False,False
